Steps,FloorsNum,PeopleNum,Brain,Max people on floor,liftNum
7194645,129,1135,lift.main.LiftBrain,16,1
375107,85,305,lift.main.LiftBrain,8,1
8585619,125,1285,lift.main.LiftBrain,19,1
23746,105,75,lift.main.LiftBrain,4,1
571,43,15,lift.main.LiftBrain,2,1
699719,49,565,lift.main.LiftBrain,22,1
304315,35,455,lift.main.LiftBrain,19,1
4927331,135,915,lift.main.LiftBrain,14,1
5682,97,35,lift.main.LiftBrain,2,1
1437240,73,675,lift.main.LiftBrain,18,1
1454887,71,685,lift.main.LiftBrain,19,1
6160212,159,935,lift.main.LiftBrain,12,1
40389,15,255,lift.main.LiftBrain,25,1
544565,155,285,lift.main.LiftBrain,6,1
67346,9,415,lift.main.LiftBrain,58,1
283145,11,765,lift.main.LiftBrain,80,1
2512085,91,815,lift.main.LiftBrain,17,1
51439,153,75,lift.main.LiftBrain,3,1
30,9,5,lift.main.LiftBrain,1,1
11042467,161,1255,lift.main.LiftBrain,19,1
2028608,69,825,lift.main.LiftBrain,23,1
7128242,117,1195,lift.main.LiftBrain,18,1
619569,129,335,lift.main.LiftBrain,9,1
10604647,151,1285,lift.main.LiftBrain,18,1
109624,63,205,lift.main.LiftBrain,7,1
1456186,67,735,lift.main.LiftBrain,18,1
1693097,57,825,lift.main.LiftBrain,27,1
297000,7,1015,lift.main.LiftBrain,164,1
349624,31,495,lift.main.LiftBrain,26,1
5210628,135,945,lift.main.LiftBrain,16,1
6010792,117,1095,lift.main.LiftBrain,17,1
581460,9,1225,lift.main.LiftBrain,159,1
6960977,157,1025,lift.main.LiftBrain,14,1
1209214,93,545,lift.main.LiftBrain,13,1
349,149,5,lift.main.LiftBrain,1,1
695550,103,385,lift.main.LiftBrain,10,1
1497603,51,815,lift.main.LiftBrain,25,1
646520,125,345,lift.main.LiftBrain,8,1
65255,89,125,lift.main.LiftBrain,4,1
92931,101,135,lift.main.LiftBrain,5,1
864762,67,555,lift.main.LiftBrain,13,1
278408,107,235,lift.main.LiftBrain,7,1
98734,17,365,lift.main.LiftBrain,31,1
16553,9,195,lift.main.LiftBrain,30,1
410447,27,605,lift.main.LiftBrain,33,1
1990075,59,905,lift.main.LiftBrain,27,1
513949,33,615,lift.main.LiftBrain,31,1
1231957,151,445,lift.main.LiftBrain,10,1
961601,57,615,lift.main.LiftBrain,18,1
3114024,65,1055,lift.main.LiftBrain,26,1
193894,19,485,lift.main.LiftBrain,34,1
8143804,125,1225,lift.main.LiftBrain,20,1
109546,93,155,lift.main.LiftBrain,5,1
75765,41,205,lift.main.LiftBrain,9,1
948244,103,455,lift.main.LiftBrain,11,1
2936394,55,1125,lift.main.LiftBrain,34,1
1445413,151,465,lift.main.LiftBrain,9,1
2052962,43,1095,lift.main.LiftBrain,36,1
11716093,161,1305,lift.main.LiftBrain,19,1
344808,29,535,lift.main.LiftBrain,27,1
76157,5,605,lift.main.LiftBrain,132,1
76058,43,195,lift.main.LiftBrain,10,1
2913002,133,715,lift.main.LiftBrain,12,1
160174,9,655,lift.main.LiftBrain,84,1
3463194,105,885,lift.main.LiftBrain,18,1
1035424,57,645,lift.main.LiftBrain,18,1
2100412,161,555,lift.main.LiftBrain,10,1
2045166,151,565,lift.main.LiftBrain,9,1
7595383,113,1225,lift.main.LiftBrain,18,1
674581,167,295,lift.main.LiftBrain,7,1
813946,133,385,lift.main.LiftBrain,8,1
3914988,121,865,lift.main.LiftBrain,14,1
10205592,157,1245,lift.main.LiftBrain,16,1
339685,103,275,lift.main.LiftBrain,7,1
4896580,93,1095,lift.main.LiftBrain,21,1
270635,35,435,lift.main.LiftBrain,18,1
201,23,15,lift.main.LiftBrain,2,1
1139784,61,655,lift.main.LiftBrain,17,1
319392,23,555,lift.main.LiftBrain,35,1
2753295,79,905,lift.main.LiftBrain,19,1
43375,7,365,lift.main.LiftBrain,62,1
111187,135,135,lift.main.LiftBrain,4,1
2130236,121,655,lift.main.LiftBrain,11,1
711847,97,415,lift.main.LiftBrain,11,1
2325673,39,1195,lift.main.LiftBrain,43,1
24438,159,55,lift.main.LiftBrain,2,1
820287,13,1215,lift.main.LiftBrain,117,1
589556,71,445,lift.main.LiftBrain,13,1
20018,135,55,lift.main.LiftBrain,3,1
6597842,87,1315,lift.main.LiftBrain,26,1
371687,13,815,lift.main.LiftBrain,73,1
2425403,67,905,lift.main.LiftBrain,25,1
913504,113,435,lift.main.LiftBrain,9,1
2169673,49,1035,lift.main.LiftBrain,31,1
36674,85,95,lift.main.LiftBrain,4,1
3206474,89,895,lift.main.LiftBrain,18,1
2655393,95,795,lift.main.LiftBrain,18,1
2373888,101,735,lift.main.LiftBrain,13,1
59590,7,445,lift.main.LiftBrain,76,1
657545,45,575,lift.main.LiftBrain,18,1
129050,93,175,lift.main.LiftBrain,6,1
1064507,93,535,lift.main.LiftBrain,13,1
1964936,51,945,lift.main.LiftBrain,29,1
1685310,57,855,lift.main.LiftBrain,25,1
72558,69,155,lift.main.LiftBrain,6,1
3500127,75,1075,lift.main.LiftBrain,26,1
2106496,141,575,lift.main.LiftBrain,10,1
11890,7,195,lift.main.LiftBrain,33,1
293342,79,275,lift.main.LiftBrain,8,1
1358,7,65,lift.main.LiftBrain,14,1
3026633,103,835,lift.main.LiftBrain,18,1
432958,55,415,lift.main.LiftBrain,15,1
919776,147,385,lift.main.LiftBrain,7,1
5822578,139,985,lift.main.LiftBrain,15,1
954964,13,1305,lift.main.LiftBrain,111,1
79623,57,165,lift.main.LiftBrain,8,1
2556919,81,855,lift.main.LiftBrain,21,1
76116,9,455,lift.main.LiftBrain,56,1
1792426,47,935,lift.main.LiftBrain,27,1
519428,77,375,lift.main.LiftBrain,11,1
597187,35,615,lift.main.LiftBrain,26,1
2640404,49,1115,lift.main.LiftBrain,33,1
318937,7,1045,lift.main.LiftBrain,174,1
199696,17,525,lift.main.LiftBrain,42,1
61,21,5,lift.main.LiftBrain,1,1
365960,29,535,lift.main.LiftBrain,28,1
32941,105,85,lift.main.LiftBrain,4,1
234545,153,185,lift.main.LiftBrain,6,1
295457,157,205,lift.main.LiftBrain,6,1
386037,13,815,lift.main.LiftBrain,83,1
273,87,5,lift.main.LiftBrain,1,1
6947470,97,1275,lift.main.LiftBrain,24,1
432363,89,315,lift.main.LiftBrain,10,1
3266587,51,1255,lift.main.LiftBrain,34,1
5173549,119,1005,lift.main.LiftBrain,17,1
1128922,37,845,lift.main.LiftBrain,32,1
2605933,127,695,lift.main.LiftBrain,14,1
1343,95,15,lift.main.LiftBrain,2,1
4253059,167,785,lift.main.LiftBrain,10,1
1368516,35,955,lift.main.LiftBrain,37,1
339895,115,265,lift.main.LiftBrain,6,1
940612,119,435,lift.main.LiftBrain,10,1
1412800,107,555,lift.main.LiftBrain,11,1
680528,73,455,lift.main.LiftBrain,13,1
232021,45,345,lift.main.LiftBrain,14,1
124,119,5,lift.main.LiftBrain,1,1
375,39,15,lift.main.LiftBrain,2,1
178342,21,455,lift.main.LiftBrain,35,1
5580272,115,1105,lift.main.LiftBrain,18,1
788710,149,345,lift.main.LiftBrain,7,1
27166,17,185,lift.main.LiftBrain,16,1
5403891,139,965,lift.main.LiftBrain,13,1
566155,139,295,lift.main.LiftBrain,7,1
3833456,109,895,lift.main.LiftBrain,17,1
4883562,87,1145,lift.main.LiftBrain,27,1
4766596,67,1315,lift.main.LiftBrain,32,1
1265855,81,615,lift.main.LiftBrain,15,1
103758,49,215,lift.main.LiftBrain,9,1
5164443,143,905,lift.main.LiftBrain,15,1
4696400,127,925,lift.main.LiftBrain,14,1
7140982,97,1285,lift.main.LiftBrain,27,1
4347897,137,835,lift.main.LiftBrain,12,1
1574502,105,595,lift.main.LiftBrain,12,1
1187730,145,455,lift.main.LiftBrain,9,1
2208766,125,635,lift.main.LiftBrain,12,1
1035812,25,985,lift.main.LiftBrain,55,1
149432,11,575,lift.main.LiftBrain,67,1
9067899,159,1175,lift.main.LiftBrain,15,1
33346,11,275,lift.main.LiftBrain,40,1
857,53,15,lift.main.LiftBrain,2,1
376956,37,505,lift.main.LiftBrain,26,1
94998,5,665,lift.main.LiftBrain,144,1
1375601,97,555,lift.main.LiftBrain,15,1
2655151,121,705,lift.main.LiftBrain,12,1
954923,51,665,lift.main.LiftBrain,22,1
325878,69,325,lift.main.LiftBrain,10,1
5783625,129,1025,lift.main.LiftBrain,16,1
70573,33,225,lift.main.LiftBrain,13,1
64127,65,145,lift.main.LiftBrain,7,1
356867,83,315,lift.main.LiftBrain,8,1
251410,167,175,lift.main.LiftBrain,5,1
122845,71,195,lift.main.LiftBrain,7,1
2000416,55,915,lift.main.LiftBrain,25,1
51737,161,85,lift.main.LiftBrain,3,1
136922,51,245,lift.main.LiftBrain,11,1
876382,75,515,lift.main.LiftBrain,14,1
4359673,63,1275,lift.main.LiftBrain,33,1
793045,15,1115,lift.main.LiftBrain,91,1
541709,29,665,lift.main.LiftBrain,31,1
2395743,103,735,lift.main.LiftBrain,14,1
309422,97,275,lift.main.LiftBrain,10,1
113,33,5,lift.main.LiftBrain,1,1
6558119,141,1065,lift.main.LiftBrain,17,1
3863433,67,1185,lift.main.LiftBrain,35,1
2601660,77,895,lift.main.LiftBrain,21,1
270633,41,395,lift.main.LiftBrain,18,1
416952,7,1145,lift.main.LiftBrain,176,1
3193179,163,675,lift.main.LiftBrain,11,1
1063747,131,435,lift.main.LiftBrain,10,1
11669,35,85,lift.main.LiftBrain,6,1
315749,75,315,lift.main.LiftBrain,8,1
1120470,79,565,lift.main.LiftBrain,13,1
41893,17,225,lift.main.LiftBrain,21,1
3841975,157,775,lift.main.LiftBrain,12,1
1598580,141,535,lift.main.LiftBrain,10,1
2114074,55,925,lift.main.LiftBrain,29,1
231190,33,405,lift.main.LiftBrain,17,1
215875,151,185,lift.main.LiftBrain,5,1
877155,13,1265,lift.main.LiftBrain,112,1
351,13,25,lift.main.LiftBrain,3,1
259183,19,575,lift.main.LiftBrain,42,1
9958161,163,1205,lift.main.LiftBrain,16,1
9135577,127,1315,lift.main.LiftBrain,21,1
668719,151,325,lift.main.LiftBrain,7,1
6558653,165,965,lift.main.LiftBrain,15,1
6425417,105,1215,lift.main.LiftBrain,20,1
968121,45,725,lift.main.LiftBrain,29,1
2544405,137,665,lift.main.LiftBrain,13,1
6672696,159,985,lift.main.LiftBrain,16,1
547010,87,385,lift.main.LiftBrain,12,1
1108535,65,625,lift.main.LiftBrain,17,1
1923798,43,1015,lift.main.LiftBrain,34,1
2048926,41,1075,lift.main.LiftBrain,40,1
264449,117,225,lift.main.LiftBrain,6,1
874069,79,495,lift.main.LiftBrain,13,1
28815,7,315,lift.main.LiftBrain,54,1
372806,9,1005,lift.main.LiftBrain,120,1
2006,27,35,lift.main.LiftBrain,4,1
1157482,47,745,lift.main.LiftBrain,25,1
318880,25,545,lift.main.LiftBrain,31,1
6222249,103,1195,lift.main.LiftBrain,20,1
317441,143,225,lift.main.LiftBrain,6,1
529468,47,525,lift.main.LiftBrain,19,1
145869,81,195,lift.main.LiftBrain,7,1
239556,5,1065,lift.main.LiftBrain,226,1
311052,123,245,lift.main.LiftBrain,5,1
1206687,91,555,lift.main.LiftBrain,13,1
2308989,79,855,lift.main.LiftBrain,17,1
2533964,39,1245,lift.main.LiftBrain,46,1
685157,57,545,lift.main.LiftBrain,17,1
243776,95,245,lift.main.LiftBrain,7,1
724785,29,775,lift.main.LiftBrain,37,1
5297215,161,885,lift.main.LiftBrain,12,1
6279539,101,1215,lift.main.LiftBrain,24,1
4993814,81,1195,lift.main.LiftBrain,25,1
4011227,149,785,lift.main.LiftBrain,14,1
1089004,31,905,lift.main.LiftBrain,35,1
290157,55,355,lift.main.LiftBrain,10,1
435800,17,775,lift.main.LiftBrain,61,1
2328891,69,885,lift.main.LiftBrain,24,1
4892316,85,1155,lift.main.LiftBrain,28,1
898470,15,1195,lift.main.LiftBrain,95,1
5923197,131,1035,lift.main.LiftBrain,18,1
2253516,125,625,lift.main.LiftBrain,10,1
8191679,165,1085,lift.main.LiftBrain,15,1
674565,105,385,lift.main.LiftBrain,9,1
1421247,93,585,lift.main.LiftBrain,16,1
1419015,143,475,lift.main.LiftBrain,8,1
2175356,67,885,lift.main.LiftBrain,22,1
128247,11,515,lift.main.LiftBrain,62,1
3414006,149,745,lift.main.LiftBrain,14,1
34335,79,95,lift.main.LiftBrain,4,1
3675491,143,785,lift.main.LiftBrain,12,1
93961,11,455,lift.main.LiftBrain,51,1
141312,167,135,lift.main.LiftBrain,3,1
7784632,119,1225,lift.main.LiftBrain,20,1
14962,7,225,lift.main.LiftBrain,40,1
4832750,89,1125,lift.main.LiftBrain,19,1
10542831,147,1275,lift.main.LiftBrain,18,1
1360214,71,695,lift.main.LiftBrain,19,1
3366119,159,695,lift.main.LiftBrain,10,1
1178672,83,565,lift.main.LiftBrain,14,1
702779,111,375,lift.main.LiftBrain,8,1
793072,145,355,lift.main.LiftBrain,7,1
3981629,113,915,lift.main.LiftBrain,17,1
522536,113,315,lift.main.LiftBrain,7,1
971640,137,415,lift.main.LiftBrain,8,1
8601128,125,1295,lift.main.LiftBrain,18,1
291606,143,225,lift.main.LiftBrain,5,1
2119826,29,1285,lift.main.LiftBrain,55,1
1022061,113,455,lift.main.LiftBrain,9,1
1497777,153,455,lift.main.LiftBrain,8,1
1438013,125,525,lift.main.LiftBrain,11,1
1373045,117,515,lift.main.LiftBrain,12,1
10118851,163,1235,lift.main.LiftBrain,15,1
3370654,51,1245,lift.main.LiftBrain,36,1
1421550,167,425,lift.main.LiftBrain,9,1
9092586,165,1115,lift.main.LiftBrain,15,1
8909,133,35,lift.main.LiftBrain,2,1
1068343,15,1305,lift.main.LiftBrain,106,1
4100728,85,1085,lift.main.LiftBrain,22,1
351655,93,295,lift.main.LiftBrain,8,1
658908,25,795,lift.main.LiftBrain,42,1
540157,33,635,lift.main.LiftBrain,33,1
3643726,67,1135,lift.main.LiftBrain,31,1
1292005,109,515,lift.main.LiftBrain,10,1
76654,17,345,lift.main.LiftBrain,34,1
4958367,157,865,lift.main.LiftBrain,14,1
2393004,83,825,lift.main.LiftBrain,20,1
2404808,59,975,lift.main.LiftBrain,26,1
331751,39,415,lift.main.LiftBrain,16,1
3710325,57,1235,lift.main.LiftBrain,32,1
3602088,165,705,lift.main.LiftBrain,9,1
196528,81,235,lift.main.LiftBrain,9,1
4874,79,35,lift.main.LiftBrain,3,1
113184,117,135,lift.main.LiftBrain,4,1
3480767,153,725,lift.main.LiftBrain,13,1
9441021,131,1305,lift.main.LiftBrain,20,1
54204,35,185,lift.main.LiftBrain,9,1
540001,73,425,lift.main.LiftBrain,11,1
766469,53,585,lift.main.LiftBrain,18,1
54077,19,265,lift.main.LiftBrain,22,1
3050726,67,1075,lift.main.LiftBrain,27,1
743380,143,345,lift.main.LiftBrain,7,1
41528,115,85,lift.main.LiftBrain,3,1
317212,65,335,lift.main.LiftBrain,12,1
48154,21,225,lift.main.LiftBrain,17,1
4949339,87,1175,lift.main.LiftBrain,24,1
3284747,69,1055,lift.main.LiftBrain,28,1
2051622,151,545,lift.main.LiftBrain,10,1
2436769,59,975,lift.main.LiftBrain,28,1
1363360,145,445,lift.main.LiftBrain,10,1
1759659,25,1285,lift.main.LiftBrain,66,1
2350537,151,595,lift.main.LiftBrain,9,1
4088711,137,825,lift.main.LiftBrain,11,1
421576,99,305,lift.main.LiftBrain,9,1
8311105,137,1195,lift.main.LiftBrain,17,1
2526923,151,615,lift.main.LiftBrain,10,1
2584885,109,745,lift.main.LiftBrain,14,1
3703313,67,1145,lift.main.LiftBrain,26,1
866680,91,475,lift.main.LiftBrain,11,1
209173,15,565,lift.main.LiftBrain,56,1
488566,95,335,lift.main.LiftBrain,10,1
472612,165,255,lift.main.LiftBrain,6,1
4149070,99,995,lift.main.LiftBrain,19,1
3529402,59,1145,lift.main.LiftBrain,33,1
64921,91,125,lift.main.LiftBrain,4,1
157220,75,215,lift.main.LiftBrain,9,1
113,23,5,lift.main.LiftBrain,1,1
328786,101,275,lift.main.LiftBrain,7,1
4858417,167,825,lift.main.LiftBrain,12,1
5722051,157,935,lift.main.LiftBrain,13,1
909146,55,615,lift.main.LiftBrain,19,1
7417899,163,1035,lift.main.LiftBrain,15,1
8003536,129,1215,lift.main.LiftBrain,19,1
517388,79,375,lift.main.LiftBrain,12,1
25336,103,75,lift.main.LiftBrain,3,1
2173991,43,1085,lift.main.LiftBrain,37,1
5908760,99,1205,lift.main.LiftBrain,24,1
2218337,97,735,lift.main.LiftBrain,16,1
17889,111,55,lift.main.LiftBrain,3,1
1593465,79,705,lift.main.LiftBrain,14,1
9895086,151,1235,lift.main.LiftBrain,17,1
2182150,45,1105,lift.main.LiftBrain,33,1
28058,105,75,lift.main.LiftBrain,5,1
59276,47,165,lift.main.LiftBrain,9,1
1105329,61,645,lift.main.LiftBrain,17,1
11413270,159,1295,lift.main.LiftBrain,16,1
4340563,141,835,lift.main.LiftBrain,15,1
1586116,119,545,lift.main.LiftBrain,11,1
75651,71,155,lift.main.LiftBrain,10,1
8327919,155,1125,lift.main.LiftBrain,15,1
658145,103,385,lift.main.LiftBrain,9,1
3745307,163,755,lift.main.LiftBrain,12,1
4048783,107,935,lift.main.LiftBrain,17,1
1477740,35,995,lift.main.LiftBrain,38,1
448421,17,805,lift.main.LiftBrain,60,1
1686285,39,1015,lift.main.LiftBrain,37,1
158632,35,325,lift.main.LiftBrain,18,1
711103,157,325,lift.main.LiftBrain,6,1
6076839,127,1075,lift.main.LiftBrain,15,1
1346259,67,685,lift.main.LiftBrain,17,1
7380529,129,1135,lift.main.LiftBrain,14,1
1099035,23,1045,lift.main.LiftBrain,62,1
1670440,149,505,lift.main.LiftBrain,9,1
3913020,117,905,lift.main.LiftBrain,15,1
25466,111,65,lift.main.LiftBrain,3,1
316781,55,375,lift.main.LiftBrain,15,1
6647319,95,1305,lift.main.LiftBrain,24,1
1498462,111,555,lift.main.LiftBrain,13,1
3752955,131,825,lift.main.LiftBrain,12,1
387435,49,435,lift.main.LiftBrain,20,1
614394,13,1055,lift.main.LiftBrain,94,1
5365074,127,985,lift.main.LiftBrain,15,1
354266,29,535,lift.main.LiftBrain,26,1
2834224,95,845,lift.main.LiftBrain,16,1
6658621,151,1035,lift.main.LiftBrain,13,1
620063,17,945,lift.main.LiftBrain,70,1
416413,163,245,lift.main.LiftBrain,5,1
93437,97,145,lift.main.LiftBrain,4,1
257195,47,355,lift.main.LiftBrain,13,1
731392,89,435,lift.main.LiftBrain,11,1
127149,31,315,lift.main.LiftBrain,19,1
2512928,129,675,lift.main.LiftBrain,14,1
717722,137,345,lift.main.LiftBrain,8,1
195908,37,365,lift.main.LiftBrain,14,1
2875557,67,995,lift.main.LiftBrain,23,1
245476,11,735,lift.main.LiftBrain,78,1
392939,83,345,lift.main.LiftBrain,8,1
66551,111,115,lift.main.LiftBrain,4,1
397960,87,335,lift.main.LiftBrain,10,1
4857,105,25,lift.main.LiftBrain,2,1
5090213,75,1225,lift.main.LiftBrain,26,1
216011,15,575,lift.main.LiftBrain,45,1
4631014,121,945,lift.main.LiftBrain,18,1
14624,13,165,lift.main.LiftBrain,17,1
1793544,151,525,lift.main.LiftBrain,9,1
61376,41,185,lift.main.LiftBrain,10,1
2770943,103,775,lift.main.LiftBrain,13,1
112418,39,255,lift.main.LiftBrain,14,1
799,57,15,lift.main.LiftBrain,2,1
10173183,157,1195,lift.main.LiftBrain,13,1
106360,49,225,lift.main.LiftBrain,9,1
91220,7,545,lift.main.LiftBrain,88,1
33350,147,65,lift.main.LiftBrain,3,1
2409901,73,865,lift.main.LiftBrain,21,1
1379888,119,505,lift.main.LiftBrain,11,1
748653,25,825,lift.main.LiftBrain,42,1
6458577,91,1275,lift.main.LiftBrain,23,1
9027127,147,1225,lift.main.LiftBrain,15,1
6039339,109,1155,lift.main.LiftBrain,20,1
549365,15,925,lift.main.LiftBrain,75,1
2066,161,15,lift.main.LiftBrain,1,1
1580,129,15,lift.main.LiftBrain,2,1
1303380,127,485,lift.main.LiftBrain,9,1
1225,103,15,lift.main.LiftBrain,1,1
1423632,25,1175,lift.main.LiftBrain,61,1
1952446,151,545,lift.main.LiftBrain,9,1
4831743,149,885,lift.main.LiftBrain,16,1
581169,11,1115,lift.main.LiftBrain,118,1
2615234,95,795,lift.main.LiftBrain,16,1
799404,11,1305,lift.main.LiftBrain,136,1
1018235,33,845,lift.main.LiftBrain,41,1
582,7,45,lift.main.LiftBrain,10,1
2928606,149,675,lift.main.LiftBrain,11,1
353467,5,1295,lift.main.LiftBrain,270,1
1310340,67,675,lift.main.LiftBrain,18,1
3226036,47,1305,lift.main.LiftBrain,43,1
10529801,155,1255,lift.main.LiftBrain,16,1
1371141,135,495,lift.main.LiftBrain,10,1
6627206,165,995,lift.main.LiftBrain,13,1
2822026,129,725,lift.main.LiftBrain,12,1
825215,147,365,lift.main.LiftBrain,7,1
3291332,133,775,lift.main.LiftBrain,13,1
160090,63,255,lift.main.LiftBrain,9,1
136929,37,305,lift.main.LiftBrain,14,1
5738898,119,1085,lift.main.LiftBrain,17,1
992034,37,795,lift.main.LiftBrain,33,1
109423,101,155,lift.main.LiftBrain,4,1
168577,127,175,lift.main.LiftBrain,5,1
2468105,125,675,lift.main.LiftBrain,12,1
900286,73,535,lift.main.LiftBrain,18,1
39262,17,235,lift.main.LiftBrain,20,1
701721,41,635,lift.main.LiftBrain,24,1
36070,109,85,lift.main.LiftBrain,3,1
3363915,81,995,lift.main.LiftBrain,25,1
3092345,49,1235,lift.main.LiftBrain,37,1
14599,103,55,lift.main.LiftBrain,3,1
29562,67,95,lift.main.LiftBrain,4,1
4787989,81,1175,lift.main.LiftBrain,24,1
356544,13,805,lift.main.LiftBrain,74,1
4110790,61,1275,lift.main.LiftBrain,31,1
3153880,99,855,lift.main.LiftBrain,17,1
5384680,149,915,lift.main.LiftBrain,14,1
221454,75,255,lift.main.LiftBrain,9,1
3747039,53,1295,lift.main.LiftBrain,40,1
2250597,61,945,lift.main.LiftBrain,25,1
6165761,131,1065,lift.main.LiftBrain,18,1
7413583,103,1315,lift.main.LiftBrain,21,1
3316327,165,685,lift.main.LiftBrain,8,1
387237,21,655,lift.main.LiftBrain,41,1
947472,51,645,lift.main.LiftBrain,24,1
2030818,31,1265,lift.main.LiftBrain,54,1
65643,11,375,lift.main.LiftBrain,50,1
194556,115,195,lift.main.LiftBrain,6,1
2311213,117,685,lift.main.LiftBrain,12,1
1066349,163,395,lift.main.LiftBrain,10,1
2932360,147,665,lift.main.LiftBrain,11,1
101011,67,175,lift.main.LiftBrain,7,1
3569,99,25,lift.main.LiftBrain,2,1
2727919,47,1175,lift.main.LiftBrain,39,1
1535542,111,555,lift.main.LiftBrain,12,1
6435951,117,1145,lift.main.LiftBrain,18,1
466986,61,415,lift.main.LiftBrain,15,1
648874,37,635,lift.main.LiftBrain,27,1
89891,81,155,lift.main.LiftBrain,5,1
1084345,109,475,lift.main.LiftBrain,10,1
686335,17,975,lift.main.LiftBrain,72,1
125611,19,385,lift.main.LiftBrain,29,1
432349,155,255,lift.main.LiftBrain,5,1
465751,21,715,lift.main.LiftBrain,50,1
1170239,81,585,lift.main.LiftBrain,17,1
871565,119,415,lift.main.LiftBrain,9,1
2920,71,25,lift.main.LiftBrain,4,1
144331,15,465,lift.main.LiftBrain,45,1
2248692,103,725,lift.main.LiftBrain,13,1
4726985,115,1005,lift.main.LiftBrain,17,1
7647955,103,1285,lift.main.LiftBrain,23,1
327296,27,535,lift.main.LiftBrain,27,1
646848,61,485,lift.main.LiftBrain,17,1
519220,21,775,lift.main.LiftBrain,49,1
32485,67,95,lift.main.LiftBrain,5,1
1152003,167,385,lift.main.LiftBrain,8,1
2524014,53,1045,lift.main.LiftBrain,29,1
1264374,159,415,lift.main.LiftBrain,8,1
4317951,135,845,lift.main.LiftBrain,13,1
101491,133,135,lift.main.LiftBrain,4,1
3566311,67,1105,lift.main.LiftBrain,27,1
484671,47,475,lift.main.LiftBrain,18,1
6761057,99,1275,lift.main.LiftBrain,22,1
3355590,101,875,lift.main.LiftBrain,15,1
2282636,85,775,lift.main.LiftBrain,19,1
490826,21,745,lift.main.LiftBrain,48,1
45209,5,455,lift.main.LiftBrain,104,1
120860,145,135,lift.main.LiftBrain,4,1
29633,123,75,lift.main.LiftBrain,3,1
217168,11,715,lift.main.LiftBrain,74,1
6408555,91,1275,lift.main.LiftBrain,24,1
12839,17,135,lift.main.LiftBrain,14,1
520602,97,345,lift.main.LiftBrain,9,1
383,127,5,lift.main.LiftBrain,1,1
2965687,43,1275,lift.main.LiftBrain,52,1
4164738,87,1095,lift.main.LiftBrain,22,1
1692795,151,515,lift.main.LiftBrain,8,1
3751796,59,1225,lift.main.LiftBrain,31,1
3420262,81,995,lift.main.LiftBrain,19,1
4584666,101,1045,lift.main.LiftBrain,19,1
9767884,151,1215,lift.main.LiftBrain,18,1
5625731,123,1035,lift.main.LiftBrain,17,1
24255,47,105,lift.main.LiftBrain,6,1
1263925,55,715,lift.main.LiftBrain,21,1
7218594,103,1275,lift.main.LiftBrain,21,1
2932695,53,1155,lift.main.LiftBrain,31,1
5359857,131,985,lift.main.LiftBrain,15,1
1161921,109,525,lift.main.LiftBrain,11,1
11388283,153,1285,lift.main.LiftBrain,17,1
3974866,111,925,lift.main.LiftBrain,14,1
71999,61,165,lift.main.LiftBrain,8,1
841803,19,1035,lift.main.LiftBrain,77,1
1854016,133,565,lift.main.LiftBrain,10,1
2863821,91,865,lift.main.LiftBrain,21,1
64859,15,335,lift.main.LiftBrain,27,1
133215,85,195,lift.main.LiftBrain,7,1
6013639,131,1045,lift.main.LiftBrain,22,1
433778,53,435,lift.main.LiftBrain,14,1
888427,21,995,lift.main.LiftBrain,63,1
825329,37,725,lift.main.LiftBrain,30,1
400795,155,235,lift.main.LiftBrain,7,1
26540,113,65,lift.main.LiftBrain,3,1
46768,9,355,lift.main.LiftBrain,52,1
7015,49,45,lift.main.LiftBrain,3,1
9978121,147,1265,lift.main.LiftBrain,17,1
